i,n_playout,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
13824,400,0.017674481,0.19753086419753085,2.2448136806488037,1.7140404,0.5186389133566196,0.6364440459335943
13825,400,0.014587985,0.19753086419753085,2.137420654296875,1.6676277,0.5326143694407703,0.6569655546155071
13826,400,0.020735439,0.19753086419753085,2.1415040493011475,1.7166805,0.5939942530506991,0.6736259326427952
13827,400,0.01666643,0.19753086419753085,2.238778829574585,1.7515492,0.5692015921059695,0.683541071066458
13828,400,0.013928235,0.19753086419753085,2.1163625717163086,1.7136694,0.6176132996122505,0.7172875182100158
13829,400,0.0157106,0.19753086419753085,2.222191095352173,1.7445703,0.5378847440775729,0.6229610509170238
13830,400,0.01361034,0.19753086419753085,2.16304874420166,1.6892409,0.5278904462627573,0.6249161613381637
13831,400,0.015438439,0.19753086419753085,2.2260541915893555,1.689985,0.4912595670266767,0.5950701772631625
13832,400,0.012808407,0.19753086419753085,2.2083492279052734,1.723367,0.5363056708308301,0.6352962151407808
13833,400,0.01633903,0.19753086419753085,2.1935441493988037,1.6816897,0.49162263744244894,0.6093188200138246
13834,400,0.013070006,0.19753086419753085,2.157222032546997,1.7130466,0.5428565746307561,0.6394782622879768
13835,400,0.017107747,0.19753086419753085,2.207883596420288,1.7321835,0.5797955045263008,0.6440258639560839
13836,400,0.01575744,0.19753086419753085,2.108532190322876,1.6340926,0.6034872423099568,0.6785787237225402
13837,400,0.020206587,0.19753086419753085,2.2164976596832275,1.7605824,0.5680226819256496,0.6598651502155133
13838,400,0.01161873,0.19753086419753085,2.1336541175842285,1.7147081,0.5932109184774894,0.6745098379454976
13839,400,0.013470618,0.19753086419753085,2.221956968307495,1.7500014,0.5632605031258417,0.6448188947979282
13840,400,0.015892945,0.19753086419753085,2.158334255218506,1.6996406,0.571264210694342,0.6773425342143163
13841,400,0.012235266,0.19753086419753085,2.1454169750213623,1.675693,0.565117043499183,0.6613086582282031
13842,400,0.0126106925,0.19753086419753085,2.1721134185791016,1.6947513,0.5805071343878625,0.6690958180010742
13843,400,0.013952097,0.19753086419753085,2.1540379524230957,1.6626623,0.5568936071071962,0.656208145801682
13844,400,0.012022579,0.19753086419753085,2.151787519454956,1.6733781,0.5589125281813634,0.6491562279050872
13845,400,0.015020637,0.19753086419753085,2.1405725479125977,1.6826656,0.5276581229943873,0.637495686178523
13846,400,0.010302649,0.19753086419753085,2.211015462875366,1.7644546,0.5509294561890268,0.6348160015223169
13847,400,0.009420079,0.2962962962962963,2.2269625663757324,1.7581469,0.5234890497426017,0.636369774916709
13848,400,0.01697974,0.2962962962962963,2.2242870330810547,1.6897848,0.46381893084005277,0.5883363304549737
13849,400,0.018874701,0.2962962962962963,2.1592471599578857,1.6965473,0.5666653396031545,0.6754590545324708
13850,400,0.02478072,0.2962962962962963,2.157543659210205,1.660725,0.5432506547799414,0.64501920821797
13851,400,0.023124274,0.2962962962962963,2.1920926570892334,1.6770294,0.5194488557639421,0.6348602937878953
13852,400,0.02196527,0.2962962962962963,2.1850106716156006,1.740288,0.4731708767006133,0.61505077016041
13853,400,0.01918146,0.2962962962962963,2.215024471282959,1.749243,0.507618730162056,0.629347446756281
13854,400,0.025853366,0.2962962962962963,2.193944215774536,1.7032741,0.5109876221996299,0.6373477902396592
13855,400,0.02619845,0.2962962962962963,2.1359598636627197,1.6995674,0.5434898051478807,0.6566378336288674
13856,400,0.034972165,0.2962962962962963,2.0706987380981445,1.6631467,0.5731669328433979,0.6939747496120356
13857,400,0.024879282,0.2962962962962963,2.0947537422180176,1.6436509,0.5921493107905886,0.6973494102613219
13858,400,0.029358197,0.2962962962962963,2.167546510696411,1.7323328,0.5681030925952516,0.6725142421530332
13859,400,0.023696005,0.2962962962962963,2.1446988582611084,1.6875311,0.5672610270778548,0.6612182615834643
13860,400,0.028559566,0.2962962962962963,2.1903114318847656,1.7162094,0.5625710562471513,0.6799373721137559
13861,400,0.024530903,0.2962962962962963,2.0998027324676514,1.6697037,0.614812325042704,0.7205367136099443
13862,400,0.019618152,0.2962962962962963,2.1252799034118652,1.6759335,0.5876381743696344,0.689531328436974
13863,400,0.019299949,0.2962962962962963,2.1748454570770264,1.748239,0.5983498677147714,0.6972266950914754
13864,400,0.022712478,0.2962962962962963,2.177294969558716,1.7131226,0.5362488188849167,0.642850216178243
13865,400,0.018877707,0.2962962962962963,2.112619400024414,1.7752826,0.6240211475543396,0.7219118467537056
13866,400,0.017253852,0.2962962962962963,2.1389153003692627,1.7482549,0.5906880383963037,0.7095026257024335
13867,400,0.021353327,0.2962962962962963,2.1005778312683105,1.6635184,0.5820703903521085,0.6986634722217557
13868,400,0.017013935,0.2962962962962963,2.1778454780578613,1.7163165,0.5714002379272198,0.6827488366950767
13869,400,0.02362471,0.2962962962962963,2.1613025665283203,1.7416471,0.5516204737339092,0.682837819782172
13870,400,0.019476846,0.2962962962962963,2.2121074199676514,1.7171743,0.5157435405326318,0.6264235390748364
13871,400,0.02167322,0.2962962962962963,2.058762788772583,1.720596,0.6212213414055814,0.7291286506347235
13872,400,0.021807948,0.2962962962962963,2.1353471279144287,1.7095344,0.5710681725414969,0.690250575017327
13873,400,0.024632046,0.2962962962962963,2.130629777908325,1.7074608,0.5588735478335148,0.671261820913438
13874,400,0.021157753,0.2962962962962963,2.085200071334839,1.646724,0.572122753981913,0.7144315207789218
13875,400,0.019057762,0.2962962962962963,2.1958160400390625,1.7120855,0.4940180339912368,0.6379518909761787
13876,400,0.024116725,0.2962962962962963,2.1087520122528076,1.6892227,0.6322582574743967,0.7157793932326593
13877,400,0.016237058,0.2962962962962963,2.14166259765625,1.7308431,0.5869729510782676,0.7055442521032909
13878,400,0.01973016,0.2962962962962963,2.0769574642181396,1.6755164,0.5912851018739459,0.6888069926190303
13879,400,0.017784465,0.2962962962962963,2.120054006576538,1.706192,0.5922145934790415,0.7158654730570295
13880,400,0.02094214,0.2962962962962963,2.1385338306427,1.7172434,0.5845896496067746,0.6890433626633912
13881,400,0.024200007,0.2962962962962963,2.1639082431793213,1.7204877,0.5290730265640149,0.6866658626213775
13882,400,0.03980389,0.2962962962962963,2.1917290687561035,1.7755997,0.5434638003465504,0.6809064722747775
13883,400,0.024774052,0.2962962962962963,2.134186029434204,1.7840787,0.6293123453856533,0.7281349559794204
13884,400,0.029595874,0.2962962962962963,2.261469602584839,1.7779312,0.5470442173047866,0.6593791671458222
13885,400,0.026456427,0.2962962962962963,2.1232025623321533,1.7080106,0.5907984061132854,0.6990357180591553
13886,400,0.024198435,0.2962962962962963,2.2556307315826416,1.7355207,0.5426731837341346,0.6676227927570778
13887,400,0.03999686,0.2962962962962963,2.1653823852539062,1.7940629,0.6019593366522512,0.7152513041505072
13888,400,0.036402434,0.2962962962962963,2.139955520629883,1.6867337,0.5879939042021247,0.6852817453445215
13889,400,0.039888315,0.2962962962962963,2.119344711303711,1.7319227,0.618638100584521,0.7114630967526232
13890,400,0.025081785,0.2962962962962963,2.1659059524536133,1.7153623,0.6133062622846983,0.6956255116889484
13891,400,0.024884045,0.2962962962962963,2.1209635734558105,1.7084663,0.6058647974757758,0.7146041073552312
13892,400,0.04375074,0.19753086419753085,2.169670820236206,1.7511169,0.5706730183146941,0.6864840734016617
13893,400,0.024669882,0.19753086419753085,2.2508134841918945,1.7442006,0.5786433336211838,0.6780112703260261
13894,400,0.025941161,0.19753086419753085,2.2402286529541016,1.7568331,0.5909957488117112,0.6862130490319444
13895,400,0.021838283,0.19753086419753085,2.178847312927246,1.7399514,0.596663213543937,0.6992227059549774
13896,400,0.024917446,0.19753086419753085,2.1967897415161133,1.8394923,0.6713045906899388,0.7302299705688794
13897,400,0.01582155,0.19753086419753085,2.1186583042144775,1.7859013,0.6475200316781351,0.7165977514888555
13898,400,0.088417515,0.1316872427983539,2.1267220973968506,1.7838993,0.6712821272630334,0.7609165762223107
13899,400,0.061542705,0.0877914951989026,2.219378709793091,1.719311,0.5930321596384449,0.6731040225089218
13900,400,0.016973138,0.0877914951989026,2.239999532699585,1.7609478,0.6266033335190284,0.6616994705418278
13901,400,0.019609636,0.0877914951989026,2.2411084175109863,1.813473,0.6099230062891519,0.665637490072032
13902,400,0.014195547,0.0877914951989026,2.258857488632202,1.8237327,0.5902457335411533,0.6545779350931198
13903,400,0.010625339,0.0877914951989026,2.163562297821045,1.6761143,0.6419698784715666,0.6749857940337768
13904,400,0.016377617,0.0877914951989026,2.0790646076202393,1.6911108,0.6724137702336762,0.7295288509809517
13905,400,0.014850186,0.0877914951989026,2.1985645294189453,1.7619992,0.6276659907584821,0.6630086032613496
13906,400,0.0121707115,0.0877914951989026,2.1584231853485107,1.7276497,0.6573502726220232,0.7044294230668551
13907,400,0.019523732,0.0877914951989026,2.223055601119995,1.751195,0.6263065671370907,0.6594209844950438
13908,400,0.0122953355,0.0877914951989026,2.226250171661377,1.7724367,0.6558295824039727,0.6917164816170218
13909,400,0.010177399,0.0877914951989026,2.201849937438965,1.7632178,0.6272281491860141,0.659724670417736
13910,400,0.008712588,0.1316872427983539,2.0853383541107178,1.7033017,0.6827052877238466,0.7098685253022414
13911,400,0.022433424,0.1316872427983539,2.108877182006836,1.7134304,0.6628296020244304,0.7098126619064082
13912,400,0.031112522,0.1316872427983539,2.136219024658203,1.7228656,0.6545612592167459,0.6904778330086304
13913,400,0.016129766,0.1316872427983539,2.0944664478302,1.659601,0.6385562863870464,0.6806125632318005
13914,400,0.032987345,0.1316872427983539,2.13885760307312,1.7238404,0.6942448738271163,0.7321248503648533
13915,400,0.022137638,0.1316872427983539,2.1697893142700195,1.7662606,0.6507930939071953,0.6992169186070925
13916,400,0.017500343,0.1316872427983539,2.120274782180786,1.746,0.6760101950459783,0.7303986009246803
13917,400,0.017280743,0.1316872427983539,2.166577100753784,1.701848,0.6103537055000612,0.6624904228438296
13918,400,0.015681371,0.1316872427983539,2.181788682937622,1.7655958,0.6535233663360858,0.6917258325556543
13919,400,0.010925705,0.1316872427983539,2.1721317768096924,1.7242105,0.6253166524211717,0.6638497878257953
13920,400,0.017582355,0.1316872427983539,2.2330403327941895,1.7849778,0.610267647729873,0.6708583510151493
13921,400,0.011798445,0.1316872427983539,2.2778210639953613,1.7317519,0.5731588271850452,0.6167592421212513
13922,400,0.018531037,0.1316872427983539,2.229106903076172,1.7859666,0.592893302971063,0.6446913103558767
13923,400,0.018943321,0.1316872427983539,2.2792611122131348,1.7958984,0.5785699151091028,0.6359558364912103
13924,400,0.016807107,0.1316872427983539,2.3141520023345947,1.7901155,0.5595413367390644,0.6093561262697494
13925,400,0.015798347,0.1316872427983539,2.3212997913360596,1.7450027,0.5112421365835437,0.5662626530059014
13926,400,0.013815453,0.1316872427983539,2.333752393722534,1.8272516,0.5581949748449812,0.6088709881529792
13927,400,0.016342126,0.1316872427983539,2.296165704727173,1.822151,0.5571368965175778,0.6252296081584319
13928,400,0.013870453,0.1316872427983539,2.136225938796997,1.7330899,0.6265499577548435,0.6884674157444749
13929,400,0.020622388,0.1316872427983539,2.2750353813171387,1.7579925,0.548515295178738,0.6041773404367907
13930,400,0.014862508,0.1316872427983539,2.2093663215637207,1.6995435,0.5869948861852108,0.643137227139932
13931,400,0.015163509,0.1316872427983539,2.241513967514038,1.7451084,0.5973186616617024,0.63504029582231
13932,400,0.01414992,0.1316872427983539,2.2825164794921875,1.8277359,0.5716119345973456,0.6325056357154679
13933,400,0.016373374,0.1316872427983539,2.2955322265625,1.8394432,0.5990428670786483,0.6525637984348547
13934,400,0.010539224,0.1316872427983539,2.2442686557769775,1.7515817,0.5829387245632602,0.6492236815545009
13935,400,0.019388888,0.1316872427983539,2.269407272338867,1.7696748,0.5667038464434044,0.6152490926864702
13936,400,0.011925241,0.1316872427983539,2.3108503818511963,1.8069742,0.553128132258121,0.6221149928837282
13937,400,0.017059144,0.1316872427983539,2.281773805618286,1.8135488,0.5503175765798671,0.6095319538251567
13938,400,0.014913568,0.1316872427983539,2.2638962268829346,1.7845389,0.5598609836994098,0.6250766557286265
13939,400,0.017114848,0.1316872427983539,2.200254201889038,1.7177801,0.5778133825192442,0.6396559999786715
13940,400,0.01796667,0.1316872427983539,2.325073719024658,1.7847112,0.5431184930589653,0.6017501386356549
13941,400,0.027069652,0.1316872427983539,2.181246519088745,1.7500346,0.6095229994064679,0.6720362092460201
13942,400,0.013776785,0.1316872427983539,2.2804782390594482,1.7933824,0.5925664944747983,0.6575474979433109
13943,400,0.017641582,0.1316872427983539,2.2226412296295166,1.7998174,0.6006904895989881,0.6649876043137001
13944,400,0.015798632,0.1316872427983539,2.2597944736480713,1.7708974,0.5889321510164929,0.6482047647469056
13945,400,0.017792447,0.1316872427983539,2.2090728282928467,1.7286602,0.6131152212601081,0.6602845997359679
13946,400,0.011520076,0.1316872427983539,2.28251576423645,1.7562358,0.5625883124278848,0.618906796034423
13947,400,0.01044953,0.1316872427983539,2.179675579071045,1.7375416,0.575366204534112,0.6266551529882232
13948,400,0.015377209,0.1316872427983539,2.2218568325042725,1.7264965,0.5630048614676552,0.6190100230908703
13949,400,0.0146164615,0.1316872427983539,2.165262460708618,1.7139719,0.5952834969803019,0.6569383321711447
13950,400,0.016382163,0.1316872427983539,2.1293647289276123,1.7044501,0.6505508816311362,0.689934562939793
13951,400,0.01849932,0.1316872427983539,2.2127742767333984,1.6921902,0.5666109071654373,0.6375025241285366
13952,400,0.013115816,0.1316872427983539,2.2583584785461426,1.7685643,0.5426527125463857,0.6107472211149622
13953,400,0.01448909,0.1316872427983539,2.293513298034668,1.7548072,0.5175001463370218,0.5991820829268714
13954,400,0.01390964,0.1316872427983539,2.205148696899414,1.7461498,0.5805260689691876,0.6417736423227396
13955,400,0.014757276,0.1316872427983539,2.249211311340332,1.7591727,0.5868420694161256,0.6366944183265137
13956,400,0.009890126,0.19753086419753085,2.2201526165008545,1.7160023,0.5443596836329525,0.6077699254070432
13957,400,0.018026099,0.19753086419753085,2.209388017654419,1.7684156,0.6141434283066058,0.6831099582779911
13958,400,0.023900893,0.19753086419753085,2.1280500888824463,1.7323751,0.6253931992286579,0.6864381511227551
13959,400,0.022348203,0.19753086419753085,2.250485420227051,1.7013242,0.5085866123430575,0.5876393649486339
13960,400,0.025189444,0.19753086419753085,2.2480010986328125,1.7605219,0.5758324804884027,0.6408372396115072
13961,400,0.031963553,0.19753086419753085,2.2141430377960205,1.7319872,0.5543430217258483,0.6472463865744469
13962,400,0.01411609,0.19753086419753085,2.149851083755493,1.6360185,0.5271164431294553,0.635684241445764
13963,400,0.026745517,0.19753086419753085,2.2267098426818848,1.8049603,0.5648997287512221,0.6533903947051138
13964,400,0.02845965,0.19753086419753085,2.285874843597412,1.7547412,0.5230928333778753,0.6216632315506977
13965,400,0.017035268,0.19753086419753085,2.2211077213287354,1.7628763,0.5523712719973055,0.6405305633969822
13966,400,0.017284673,0.19753086419753085,2.250926971435547,1.7263145,0.5299014126639412,0.6031434953559955
13967,400,0.013390584,0.19753086419753085,2.2858986854553223,1.749475,0.5042398937056122,0.5985631817204655
13968,400,0.011291485,0.19753086419753085,2.194524049758911,1.6945667,0.550409864828977,0.638189831032486
13969,400,0.011900185,0.19753086419753085,2.19150972366333,1.725498,0.5585007327413389,0.6365879211951165
13970,400,0.009427251,0.2962962962962963,2.23180890083313,1.7344171,0.5201592233442889,0.6110969280051279
13971,400,0.01774811,0.2962962962962963,2.1584200859069824,1.673749,0.5438151518040761,0.6586134049086392
13972,400,0.020541262,0.2962962962962963,2.2048165798187256,1.7188153,0.52375112093537,0.6251690449394081
13973,400,0.014445316,0.2962962962962963,2.1455514430999756,1.6629169,0.5380297957405461,0.6371508044535601
13974,400,0.017878868,0.2962962962962963,2.1840925216674805,1.7360506,0.5587790644568045,0.6596710690569947
13975,400,0.016197871,0.2962962962962963,2.1226086616516113,1.6852462,0.5866379121082077,0.6813854825933423
13976,400,0.020041376,0.2962962962962963,2.1041221618652344,1.7010846,0.5874100061130711,0.6857526570959673
13977,400,0.021304429,0.2962962962962963,2.205636739730835,1.723681,0.559440338549716,0.6620611174184445
13978,400,0.021892678,0.2962962962962963,2.1372523307800293,1.7098624,0.5692616847062769,0.6835516427892723
13979,400,0.021918437,0.2962962962962963,2.1299335956573486,1.6779032,0.5881053055213369,0.7029002150676648
13980,400,0.027969655,0.2962962962962963,2.0784642696380615,1.6604201,0.6041741850176361,0.7165353809649013
13981,400,0.022816863,0.2962962962962963,2.1273891925811768,1.7029017,0.5961273478514376,0.7089507083822302
13982,400,0.024460942,0.2962962962962963,2.0507826805114746,1.6900225,0.6303987778094142,0.7401062455854467
13983,400,0.024485007,0.2962962962962963,2.065363883972168,1.7275734,0.6660630812206576,0.7341905843671526
13984,400,0.022292625,0.2962962962962963,2.0722267627716064,1.6194301,0.580372730719613,0.6832434434201324
13985,400,0.019814042,0.2962962962962963,2.078618049621582,1.6896396,0.6598169397234288,0.7315855325194152
13986,400,0.019169463,0.2962962962962963,2.1244759559631348,1.6489024,0.6451040598331645,0.7204675025743348
13987,400,0.017996568,0.2962962962962963,2.0524864196777344,1.6798903,0.6638411879466197,0.7357641632488685
13988,400,0.020483254,0.2962962962962963,2.035797595977783,1.7077751,0.675929214460544,0.7532838570371289
13989,400,0.013737474,0.2962962962962963,2.0030248165130615,1.6115248,0.6340996929330915,0.7063918601236971
13990,400,0.020332344,0.2962962962962963,2.093062162399292,1.6972156,0.6600578899923022,0.7481915867202884
13991,400,0.016673379,0.2962962962962963,2.1126275062561035,1.6360724,0.6166567522671811,0.6906313034148513
13992,400,0.024828099,0.2962962962962963,2.0837361812591553,1.7014834,0.6133667144348919,0.7041589992611542
13993,400,0.021985447,0.2962962962962963,2.0386452674865723,1.6303384,0.6441997857975211,0.7311871346099433
13994,400,0.01823142,0.2962962962962963,2.017766237258911,1.6329999,0.6577496124804026,0.7343160440977186
13995,400,0.01086184,0.2962962962962963,2.0108532905578613,1.6183523,0.61918247454387,0.7165027236768651
13996,400,0.019586274,0.2962962962962963,2.092725992202759,1.6394515,0.5720631259623722,0.6567216734290836
13997,400,0.012784051,0.2962962962962963,2.080793619155884,1.6335717,0.5978773844571983,0.684217327167983
13998,400,0.01557238,0.2962962962962963,2.0587761402130127,1.586181,0.5926359818596528,0.6678789577606495
13999,400,0.010657838,0.2962962962962963,2.0712666511535645,1.6557848,0.5851326824253713,0.6850423246857505
14000,400,0.017614262,0.2962962962962963,2.045931577682495,1.626687,0.566389882606634,0.6744363102557809
14001,400,0.014137266,0.2962962962962963,2.1041135787963867,1.606606,0.5561115938954135,0.6515678857257987
14002,400,0.017982576,0.2962962962962963,2.1188011169433594,1.6473439,0.5661927589535206,0.650242008724853
14003,400,0.017000904,0.2962962962962963,2.0519111156463623,1.6049529,0.5591224044583569,0.6484093847794936
14004,400,0.014935543,0.2962962962962963,2.040931463241577,1.5968623,0.5706071117411,0.6675527254604354
14005,400,0.023298034,0.2962962962962963,2.041069507598877,1.5931286,0.5738410022168446,0.700957927030601
14006,400,0.020940576,0.2962962962962963,2.0435805320739746,1.6009144,0.5789046062990973,0.6733253512215887
14007,400,0.030066265,0.2962962962962963,2.0569324493408203,1.5965327,0.5330138054798741,0.6482258525729824
14008,400,0.018991485,0.2962962962962963,2.112431764602661,1.654985,0.559597758451714,0.6689876822858596
14009,400,0.024504289,0.2962962962962963,2.0126285552978516,1.5753518,0.6214852448943438,0.6968107100610792
14010,400,0.02282726,0.2962962962962963,2.064037799835205,1.6790769,0.6025611959896978,0.6940594041726476
14011,400,0.016724406,0.2962962962962963,2.0206828117370605,1.5644734,0.5924119032182462,0.6757930583603955
14012,400,0.021167837,0.2962962962962963,2.053518533706665,1.6182292,0.6327532761098646,0.7058986493283029
14013,400,0.02078512,0.2962962962962963,2.0939419269561768,1.6457009,0.5346765780301928,0.6650019022150563
14014,400,0.016808983,0.2962962962962963,2.1004140377044678,1.6412759,0.5817884583446531,0.6761969853877203
14015,400,0.022837829,0.2962962962962963,2.050917625427246,1.6329397,0.6006987515675342,0.7030433942419805
14016,400,0.033414707,0.2962962962962963,2.1335744857788086,1.6600385,0.5967001759632974,0.6825563142761022
14017,400,0.024668213,0.2962962962962963,2.0314652919769287,1.6012753,0.6017668013591275,0.700697029701685
14018,400,0.022828428,0.2962962962962963,2.0975418090820312,1.6233224,0.5717100380355113,0.6730997138741741
14019,400,0.024974942,0.2962962962962963,2.103908061981201,1.6340885,0.5939696255534808,0.7077625152208191
14020,400,0.026374053,0.2962962962962963,2.046204090118408,1.6690071,0.6417215048170606,0.7114599203310275
14021,400,0.019265236,0.2962962962962963,2.0397822856903076,1.6617111,0.6073536540887416,0.704159054826295
14022,400,0.021560859,0.2962962962962963,2.001852512359619,1.6027403,0.6230532501133558,0.7235235250720466
14023,400,0.016432695,0.2962962962962963,2.0515918731689453,1.5881393,0.5810512329939255,0.6859177946378145
14024,400,0.017486967,0.2962962962962963,1.9965615272521973,1.6262839,0.6131604482139958,0.7191688906946949
14025,400,0.02490546,0.2962962962962963,1.9616318941116333,1.5848937,0.6367864613278749,0.731117552250063
14026,400,0.022680074,0.2962962962962963,2.093472957611084,1.6510324,0.57699445524889,0.6920819118484747
14027,400,0.014001925,0.2962962962962963,2.08520770072937,1.6202538,0.5890615963529211,0.6834838178494151
14028,400,0.01849548,0.2962962962962963,1.9887551069259644,1.625239,0.6296742983151966,0.7355479375488359
14029,400,0.014069971,0.2962962962962963,2.029675006866455,1.6131278,0.601207066410025,0.7157264856091691
14030,400,0.019364292,0.2962962962962963,1.9884045124053955,1.6290045,0.6521703523731746,0.7457332340756715
14031,400,0.0135339685,0.2962962962962963,2.051647901535034,1.6502876,0.6384872102685619,0.7352844745607641
14032,400,0.01803827,0.2962962962962963,1.9931762218475342,1.6409595,0.6650445598375133,0.7364140840574804
14033,400,0.026758488,0.2962962962962963,2.017993450164795,1.6480392,0.6552352275625526,0.7487653054546248
14034,400,0.024304422,0.2962962962962963,2.0222795009613037,1.630585,0.6260389150197481,0.7244622694020766
14035,400,0.03530071,0.2962962962962963,2.034417152404785,1.625483,0.6442397555505552,0.738972898802478
14036,400,0.025999997,0.2962962962962963,2.0443918704986572,1.6731611,0.6523263310001002,0.7347371637384847
14037,400,0.022725435,0.2962962962962963,1.9901021718978882,1.5687473,0.634796181383727,0.7190876115478428
14038,400,0.02113072,0.2962962962962963,2.0901756286621094,1.6725746,0.5879250755791079,0.6942030914478985
14039,400,0.013012787,0.2962962962962963,2.0866599082946777,1.6962296,0.6417116879279476,0.7385362331534991
14040,400,0.018046796,0.2962962962962963,2.0047316551208496,1.6276906,0.6558454186969982,0.7572136210722669
14041,400,0.014056139,0.2962962962962963,2.101273536682129,1.7066352,0.5956938644457078,0.6993661360072105
14042,400,0.01729441,0.2962962962962963,2.0122880935668945,1.6126366,0.6372528647667184,0.7147167208123542
14043,400,0.016501743,0.2962962962962963,2.0732221603393555,1.6603118,0.6147307876103307,0.7024611474440807
14044,400,0.0188948,0.2962962962962963,2.036620855331421,1.6624564,0.6588075630798171,0.7545548657706249
14045,400,0.026155403,0.2962962962962963,2.0329389572143555,1.644772,0.6236535421958911,0.7316669918671392
14046,400,0.020704716,0.2962962962962963,2.0086874961853027,1.64914,0.6605753683654549,0.7457771623724183
14047,400,0.017301165,0.2962962962962963,1.992759346961975,1.6847767,0.657177096430253,0.7465408096507644
14048,400,0.022165041,0.2962962962962963,2.0302693843841553,1.6652572,0.6339229250886458,0.7132408972020419
14049,400,0.0148966275,0.2962962962962963,2.0101704597473145,1.6197217,0.6231567889756884,0.7175795300464065
14050,400,0.020290172,0.2962962962962963,2.004788637161255,1.5791898,0.6303209130375018,0.728016411842887
14051,400,0.022690676,0.2962962962962963,1.9964256286621094,1.56634,0.5895312562125943,0.7115516079806103
14052,400,0.020019066,0.2962962962962963,2.0657718181610107,1.6101218,0.6083728087711455,0.7010438931518679
14053,400,0.026412185,0.2962962962962963,2.0118284225463867,1.6039042,0.5748499575782741,0.697610001128758
14054,400,0.015280468,0.2962962962962963,1.9499915838241577,1.669725,0.699336607394837,0.7799827411936673
14055,400,0.04018332,0.19753086419753085,1.9985880851745605,1.6252753,0.6260804647209424,0.7230361947942676
14056,400,0.012487073,0.19753086419753085,2.03293776512146,1.6017225,0.6075721061841411,0.6944176804136136
14057,400,0.019347334,0.19753086419753085,1.9759443998336792,1.5586706,0.62060588491976,0.7018332135708838
14058,400,0.01121182,0.19753086419753085,2.072112560272217,1.5793577,0.585918832514883,0.6541355042807787
14059,400,0.010829969,0.19753086419753085,2.1280016899108887,1.665061,0.5586603900115129,0.6288106849997962
14060,400,0.010924093,0.19753086419753085,2.0525128841400146,1.6113212,0.596703364085966,0.6676401331111707
14061,400,0.0086636515,0.2962962962962963,2.032742977142334,1.5943397,0.6153533984714274,0.6867651241331977
14062,400,0.016486667,0.2962962962962963,2.0224287509918213,1.6365538,0.6353731292853684,0.7160533372267379
14063,400,0.019433085,0.2962962962962963,2.0105109214782715,1.6073537,0.6343518770892524,0.7303200535249014
14064,400,0.017005466,0.2962962962962963,2.0129830837249756,1.5767912,0.6299758040150467,0.7286784796144348
14065,400,0.012795486,0.2962962962962963,1.9964781999588013,1.5814065,0.6158061105852808,0.6987879311910115
14066,400,0.013157507,0.2962962962962963,2.0008158683776855,1.613435,0.6296740954490296,0.7143117621037791
14067,400,0.013147397,0.2962962962962963,2.043811559677124,1.6688707,0.6395731291212742,0.7247377242524344
14068,400,0.011921719,0.2962962962962963,2.042506694793701,1.6391852,0.6134496036996004,0.6965340365059657
14069,400,0.013196664,0.2962962962962963,1.9917103052139282,1.5866399,0.6037189744801927,0.7055656543656486
14070,400,0.013655491,0.2962962962962963,1.9837048053741455,1.5252255,0.5983022982883026,0.694324607736938
14071,400,0.016065232,0.2962962962962963,2.0285897254943848,1.6211892,0.6000659222193516,0.700410585719556
14072,400,0.020936888,0.2962962962962963,2.020106077194214,1.5605698,0.5815531838416003,0.6800721053115146
14073,400,0.019881587,0.2962962962962963,2.0637779235839844,1.6279961,0.5635041276350994,0.6783984874295872
14074,400,0.01394112,0.2962962962962963,2.0642149448394775,1.6241317,0.5910718760807363,0.6763483596586887
14075,400,0.016960707,0.2962962962962963,2.0054209232330322,1.5812008,0.5736695174517622,0.6835334691114487
14076,400,0.021167472,0.2962962962962963,2.0199503898620605,1.5745473,0.5485002970378412,0.6570714890586687
14077,400,0.01540199,0.2962962962962963,2.0988216400146484,1.6246411,0.5302961681592633,0.6369865268317229
14078,400,0.029017773,0.2962962962962963,2.0197558403015137,1.5754852,0.5866206260383602,0.6884170631511455
14079,400,0.022006495,0.2962962962962963,1.972998857498169,1.5706253,0.6300713719569806,0.7261046221280569
14080,400,0.012730831,0.2962962962962963,1.9679828882217407,1.5582856,0.6616283531912772,0.7401310068197007
14081,400,0.02163561,0.2962962962962963,1.986812949180603,1.5737913,0.6251034795820049,0.7348136996789788
14082,400,0.015088402,0.2962962962962963,1.993893027305603,1.6013844,0.6076876936420684,0.7096435027994126
14083,400,0.013040921,0.2962962962962963,2.0334391593933105,1.6166785,0.626907999121848,0.6929714881221706
14084,400,0.023757244,0.2962962962962963,2.0120012760162354,1.6136422,0.6186399439063764,0.7030798903692905
14085,400,0.011847444,0.2962962962962963,1.9565749168395996,1.5673708,0.6169296260950241,0.7108398994190026
14086,400,0.016834997,0.2962962962962963,2.0061776638031006,1.5752399,0.5779598382380704,0.6972651875590075
14087,400,0.01943741,0.2962962962962963,1.9847183227539062,1.5885012,0.5918002926758313,0.6927898030744506
14088,400,0.010773108,0.2962962962962963,1.9428414106369019,1.5853842,0.6722871305557612,0.7646516838432973
14089,400,0.017980244,0.2962962962962963,1.9357913732528687,1.5318849,0.6368076719145497,0.7236472593875587
14090,400,0.016251799,0.2962962962962963,2.0419249534606934,1.6687557,0.6343458007301499,0.7205363754763616
